TsM_000023200,EL745928.1,100.000,139,0,0,1,139,66,482,1.32e-52,164,100.00,0,3
TsM_000023200,EL744770.1,100.000,139,0,0,1,139,71,487,1.38e-52,164,100.00,0,2
TsM_000023200,EL744041.1,100.000,139,0,0,1,139,68,484,1.41e-52,164,100.00,0,2
TsM_000023200,EL740818.1,100.000,139,0,0,1,139,72,488,1.44e-52,164,100.00,0,3
TsM_000023200,EL747764.1,100.000,139,0,0,1,139,48,464,1.52e-52,164,100.00,0,3
TsM_000023200,EL743473.1,98.561,139,2,0,1,139,56,472,1.83e-52,164,98.56,0,2
TsM_000023200,JZ036514.1,99.281,139,1,0,1,139,32,448,2.05e-52,163,100.00,0,2
TsM_000023200,EL747197.1,99.281,139,1,0,1,139,14,430,3.03e-52,162,99.28,0,2
TsM_000023200,JZ033757.1,99.281,139,1,0,1,139,41,457,4.52e-52,162,99.28,0,2
TsM_000023200,EL746722.1,99.281,139,1,0,1,139,37,453,7.76e-52,162,99.28,0,1
TsM_000023200,JZ039893.1,99.281,139,1,0,1,139,74,490,9.82e-52,162,99.28,0,2
TsM_000023200,JZ075705.1,99.281,139,1,0,1,139,461,45,1.91e-51,163,100.00,0,-1
TsM_000023200,EL742435.1,100.000,136,0,0,4,139,45,452,4.86e-51,160,100.00,0,3
TsM_000023200,EL747413.1,100.000,136,0,0,4,139,12,419,7.03e-51,159,100.00,0,3
TsM_000023200,JZ049890.1,98.561,139,2,0,1,139,459,43,7.39e-51,159,99.28,0,-2
TsM_000023200,EL747788.1,100.000,135,0,0,5,139,2,406,5.91e-50,156,100.00,0,2
TsM_000023200,EL746626.1,99.259,135,1,0,5,139,1,405,5.91e-50,156,99.26,0,1
TsM_000023200,EL744622.1,98.519,135,2,0,5,139,3,407,5.91e-50,156,99.26,0,3
TsM_000023200,JZ038402.1,99.259,135,1,0,5,139,1,405,9.62e-49,153,99.26,0,1
TsM_000023200,EL747481.1,98.198,111,2,0,29,139,13,345,2.15e-47,149,98.20,0,1
TsM_000023200,EL745058.1,97.297,111,3,0,29,139,108,440,5.05e-47,149,99.10,0,3
TsM_000023200,EL740773.1,100.000,111,0,0,29,139,36,368,6.19e-47,148,100.00,0,3
TsM_000023200,EL747690.1,99.091,110,1,0,30,139,1,330,7.49e-47,147,99.09,0,1
TsM_000023200,EL742032.1,100.000,111,0,0,29,139,27,359,7.59e-47,148,100.00,0,3
TsM_000023200,EL742178.1,100.000,111,0,0,29,139,16,348,8.72e-47,148,100.00,0,1
TsM_000023200,EL744667.1,100.000,111,0,0,29,139,28,360,9.04e-47,148,100.00,0,1
TsM_000023200,EL741340.1,100.000,111,0,0,29,139,30,362,9.32e-47,148,100.00,0,3
TsM_000023200,EL746176.1,100.000,111,0,0,29,139,386,54,9.47e-47,147,100.00,0,-3
TsM_000023200,EL740282.1,100.000,111,0,0,29,139,17,349,9.57e-47,147,100.00,0,2
TsM_000023200,JZ055255.1,100.000,111,0,0,29,139,1,333,9.81e-47,147,100.00,0,1
TsM_000023200,EL747757.1,100.000,111,0,0,29,139,10,342,1.08e-46,147,100.00,0,1
TsM_000023200,EL743207.1,100.000,111,0,0,29,139,12,344,1.11e-46,147,100.00,0,3
TsM_000023200,JZ037840.1,100.000,111,0,0,29,139,1,333,1.14e-46,147,100.00,0,1
TsM_000023200,EL744790.1,100.000,111,0,0,29,139,1,333,1.14e-46,147,100.00,0,1
TsM_000023200,EL744793.1,100.000,111,0,0,29,139,1,333,1.18e-46,147,100.00,0,1
TsM_000023200,EL740923.1,100.000,111,0,0,29,139,4,336,1.22e-46,147,100.00,0,1
TsM_000023200,EL741252.1,100.000,111,0,0,29,139,45,377,1.35e-46,147,100.00,0,3
TsM_000023200,JZ034901.1,100.000,111,0,0,29,139,37,369,1.66e-46,147,100.00,0,1
TsM_000023200,EL745242.1,100.000,111,0,0,29,139,37,369,1.66e-46,147,100.00,0,1
TsM_000023200,EL742691.1,100.000,111,0,0,29,139,44,376,1.76e-46,147,100.00,0,2
TsM_000023200,EL746464.1,100.000,111,0,0,29,139,60,392,1.86e-46,147,100.00,0,3
TsM_000023200,EL746350.1,100.000,111,0,0,29,139,50,382,1.87e-46,147,100.00,0,2
TsM_000023200,EL742907.1,100.000,111,0,0,29,139,50,382,1.94e-46,147,100.00,0,2
TsM_000023200,EL743840.1,100.000,111,0,0,29,139,45,377,2.26e-46,147,100.00,0,3
TsM_000023200,EL747358.1,100.000,111,0,0,29,139,54,386,2.83e-46,147,100.00,0,3
TsM_000023200,EL743722.1,100.000,110,0,0,30,139,3,332,1.29e-45,144,100.00,0,3
TsM_000023200,EL742882.1,100.000,93,0,0,47,139,38,316,1.05e-44,142,100.00,0,2
TsM_000023200,EL742767.1,100.000,93,0,0,47,139,33,311,1.36e-44,142,100.00,0,3
TsM_000023200,EL741190.1,100.000,93,0,0,47,139,33,311,1.36e-44,142,100.00,0,3
TsM_000023200,EL741428.1,100.000,93,0,0,47,139,39,317,1.38e-44,142,100.00,0,3
TsM_000023200,EL742617.1,100.000,93,0,0,47,139,16,294,1.50e-44,141,100.00,0,1
TsM_000023200,EL742316.1,100.000,93,0,0,47,139,18,296,1.54e-44,141,100.00,0,3
TsM_000023200,JZ041667.1,100.000,93,0,0,47,139,46,324,3.25e-44,141,100.00,0,1
TsM_000023200,JZ033412.1,100.000,93,0,0,47,139,46,324,3.25e-44,141,100.00,0,1
TsM_000023200,EL746645.1,100.000,93,0,0,47,139,82,360,3.46e-44,141,100.00,0,1
TsM_000023200,EL745541.1,100.000,92,0,0,48,139,3,278,2.21e-43,138,100.00,0,3
TsM_000023200,EL740891.1,98.913,92,1,0,48,139,9,284,9.01e-43,137,98.91,0,3
TsM_000023200,EL747037.1,100.000,90,0,0,50,139,2,271,8.78e-42,134,100.00,0,2
TsM_000023200,EL748630.1,96.774,93,3,0,47,139,36,314,9.97e-42,134,97.85,0,3
TsM_000023200,JZ074309.1,100.000,89,0,0,51,139,1,267,6.45e-41,132,100.00,0,1
TsM_000023200,JZ049627.1,100.000,89,0,0,51,139,1,267,8.45e-41,132,100.00,0,1
TsM_000023200,EL746698.1,100.000,88,0,0,52,139,3,266,5.87e-40,129,100.00,0,3
TsM_000023200,JZ062678.1,100.000,88,0,0,52,139,3,266,6.05e-40,129,100.00,0,3
TsM_000023200,JZ071478.1,100.000,86,0,0,54,139,1,258,1.43e-38,126,100.00,0,1
TsM_000023200,JZ072914.1,100.000,86,0,0,54,139,1,258,1.43e-38,126,100.00,0,1
TsM_000023200,EL741113.1,100.000,86,0,0,54,139,12,269,1.44e-38,126,100.00,0,3
TsM_000023200,JZ073391.1,100.000,86,0,0,54,139,1,258,1.47e-38,126,100.00,0,1
TsM_000029100,EL742765.1,100.000,47,0,0,145,191,10,150,3.48e-26,95.9,100.00,0,1
TsM_000029100,EL742283.1,100.000,47,0,0,145,191,85,225,3.55e-26,96.3,100.00,0,1
TsM_000029100,EL742090.1,100.000,47,0,0,145,191,14,154,3.84e-26,95.9,100.00,0,2
TsM_000029100,EL745744.1,100.000,47,0,0,145,191,16,156,3.93e-26,95.9,100.00,0,1
TsM_000029100,EL746330.1,100.000,47,0,0,145,191,391,531,1.38e-25,97.4,100.00,0,1
TsM_000029100,EL746330.1,81.250,16,3,0,15,30,1,48,0.071,33.1,81.25,0,1
TsM_000029100,EL761479.1,100.000,47,0,0,145,191,221,81,1.74e-25,97.4,100.00,0,-1
TsM_000029100,EL745478.1,100.000,46,0,0,146,191,2,139,2.33e-25,93.6,100.00,0,2
TsM_000029100,EL741780.1,100.000,45,0,0,145,189,491,625,3.08e-24,94.7,100.00,0,2
TsM_000029100,EL741780.1,100.000,30,0,0,1,30,59,148,3.60e-13,65.5,100.00,0,2
TsM_000029100,EL746225.1,97.778,45,1,0,145,189,382,516,1.59e-23,91.7,97.78,0,1
TsM_000029100,EL746225.1,100.000,13,0,0,18,30,1,39,0.094,32.7,100.00,0,1
TsM_000029100,GT890476.1,100.000,34,0,0,158,191,9,110,6.69e-17,72.0,100.00,0,3
TsM_000029100,EL746103.1,100.000,30,0,0,1,30,66,155,2.18e-14,66.2,100.00,0,3
TsM_000029100,JZ036746.1,100.000,30,0,0,1,30,61,150,4.11e-14,66.2,100.00,0,1
TsM_000029100,EL745757.1,100.000,30,0,0,1,30,57,146,1.08e-13,66.6,100.00,0,3
TsM_000029100,EL745757.1,95.238,21,1,0,171,191,489,551,3.85e-11,47.4,95.24,0,3
TsM_000029100,EL745757.1,94.444,18,1,0,145,162,443,496,3.85e-11,37.4,94.44,0,2
TsM_000029100,JZ035539.1,100.000,26,0,0,1,26,80,157,4.55e-12,58.5,100.00,0,2
TsM_000029100,JZ054869.1,100.000,25,0,0,6,30,3,77,6.09e-11,56.2,100.00,0,3
TsM_000029100,EL740740.1,95.833,24,1,0,168,191,1,72,2.92e-09,51.2,100.00,0,1
TsM_000029100,EL744130.1,100.000,23,0,0,145,167,381,449,4.74e-08,50.4,100.00,0,3
TsM_000029100,EL744130.1,100.000,12,0,0,19,30,2,37,0.40,30.4,100.00,0,2
TsM_000029100,GT892471.1,100.000,19,0,0,173,191,6,62,5.40e-06,42.4,100.00,0,3
TsM_000033900,EL751517.1,100.000,46,0,0,1,46,62,199,1.95e-28,97.1,100.00,0,2
TsM_000033900,EL761695.1,100.000,46,0,0,1,46,226,89,1.97e-28,96.7,100.00,0,-2
TsM_000033900,EL761354.1,100.000,46,0,0,1,46,64,201,3.72e-28,95.1,100.00,0,1
TsM_000033900,EL752231.1,100.000,46,0,0,1,46,67,204,4.09e-28,96.3,100.00,0,1
TsM_000033900,EL758173.1,100.000,46,0,0,1,46,82,219,5.54e-28,95.9,100.00,0,1
TsM_000033900,EL758156.1,100.000,46,0,0,1,46,66,203,5.78e-28,95.9,100.00,0,3
TsM_000033900,EL759349.1,97.826,46,1,0,1,46,43,180,5.87e-28,95.1,100.00,0,1
TsM_000033900,EL761966.1,100.000,46,0,0,1,46,218,81,7.28e-28,95.1,100.00,0,-1
TsM_000033900,EL757483.1,100.000,46,0,0,1,46,67,204,7.81e-28,95.5,100.00,0,1
TsM_000033900,EL754227.1,100.000,46,0,0,1,46,260,123,7.88e-28,95.9,100.00,0,-2
TsM_000033900,EL757848.1,100.000,46,0,0,1,46,72,209,7.90e-28,95.5,100.00,0,3
TsM_000033900,EL755673.1,100.000,46,0,0,1,46,70,207,8.34e-28,95.5,100.00,0,1
TsM_000033900,EL761549.1,97.826,46,1,0,1,46,71,208,8.35e-28,95.5,100.00,0,2
TsM_000033900,EL757925.1,100.000,46,0,0,1,46,59,196,9.54e-28,95.1,100.00,0,2
TsM_000033900,EL759390.1,100.000,46,0,0,1,46,59,196,9.76e-28,95.1,100.00,0,2
TsM_000033900,EL756563.1,100.000,46,0,0,1,46,74,211,9.78e-28,95.1,100.00,0,2
TsM_000033900,EL756133.1,100.000,46,0,0,1,46,269,132,1.01e-27,95.1,100.00,0,-1
TsM_000033900,EL754836.1,100.000,46,0,0,1,46,267,130,1.01e-27,95.1,100.00,0,-1
TsM_000033900,EL754307.1,100.000,46,0,0,1,46,60,197,1.04e-27,95.1,100.00,0,3
TsM_000033900,EL762140.1,100.000,46,0,0,1,46,281,144,1.04e-27,95.5,100.00,0,-3
TsM_000033900,EL758167.1,100.000,46,0,0,1,46,256,119,1.05e-27,95.1,100.00,0,-1
TsM_000033900,EL755047.1,100.000,46,0,0,1,46,61,198,1.05e-27,95.1,100.00,0,1
TsM_000033900,EL757560.1,100.000,46,0,0,1,46,61,198,1.05e-27,95.1,100.00,0,1
TsM_000033900,EL758028.1,100.000,46,0,0,1,46,59,196,1.06e-27,95.1,100.00,0,2
TsM_000033900,EL756378.1,100.000,46,0,0,1,46,260,123,1.06e-27,95.1,100.00,0,-1
TsM_000033900,EL760986.1,100.000,46,0,0,1,46,240,103,1.06e-27,94.7,100.00,0,-2
TsM_000033900,EL758586.1,100.000,46,0,0,1,46,52,189,1.06e-27,94.7,100.00,0,1
TsM_000033900,EL757646.1,100.000,46,0,0,1,46,68,205,1.07e-27,95.1,100.00,0,2
TsM_000033900,EL754152.1,100.000,46,0,0,1,46,61,198,1.08e-27,95.1,100.00,0,1
TsM_000033900,EL752456.1,100.000,46,0,0,1,46,258,121,1.08e-27,95.1,100.00,0,-3
TsM_000033900,EL751497.1,100.000,46,0,0,1,46,260,123,1.08e-27,95.1,100.00,0,-1
TsM_000033900,EL758088.1,100.000,46,0,0,1,46,59,196,1.09e-27,95.1,100.00,0,2
TsM_000033900,EL754250.1,100.000,46,0,0,1,46,58,195,1.09e-27,95.1,100.00,0,1
TsM_000033900,EL751282.1,100.000,46,0,0,1,46,262,125,1.09e-27,95.1,100.00,0,-2
TsM_000033900,EL749588.1,100.000,46,0,0,1,46,262,125,1.09e-27,95.1,100.00,0,-1
TsM_000033900,EL762974.1,100.000,46,0,0,1,46,61,198,1.11e-27,95.1,100.00,0,1
TsM_000033900,EL762726.1,100.000,46,0,0,1,46,61,198,1.11e-27,95.1,100.00,0,1
TsM_000033900,EL761403.1,100.000,46,0,0,1,46,262,125,1.11e-27,95.1,100.00,0,-1
TsM_000033900,EL757788.1,100.000,46,0,0,1,46,61,198,1.11e-27,95.1,100.00,0,1
TsM_000033900,EL756872.1,100.000,46,0,0,1,46,61,198,1.11e-27,95.1,100.00,0,1
TsM_000033900,EL751253.1,100.000,46,0,0,1,46,61,198,1.11e-27,95.1,100.00,0,1
TsM_000033900,EL763482.1,100.000,46,0,0,1,46,44,181,1.11e-27,94.7,100.00,0,2
TsM_000033900,EL762896.1,100.000,46,0,0,1,46,74,211,1.11e-27,95.1,100.00,0,2
TsM_000033900,EL763248.1,100.000,46,0,0,1,46,60,197,1.12e-27,95.1,100.00,0,3
TsM_000033900,EL758909.1,100.000,46,0,0,1,46,59,196,1.12e-27,95.1,100.00,0,2
TsM_000033900,EL758458.1,100.000,46,0,0,1,46,58,195,1.12e-27,95.1,100.00,0,1
TsM_000033900,EL750127.1,100.000,46,0,0,1,46,39,176,1.12e-27,94.7,100.00,0,3
TsM_000033900,EL751589.1,100.000,46,0,0,1,46,45,182,1.14e-27,94.7,100.00,0,3
TsM_000033900,EL757812.1,100.000,46,0,0,1,46,1,138,1.14e-27,94.4,100.00,0,1
TsM_000033900,EL756367.1,100.000,46,0,0,1,46,73,210,1.16e-27,95.1,100.00,0,1
TsM_000033900,EL759065.1,100.000,46,0,0,1,46,63,200,1.16e-27,95.1,100.00,0,3
TsM_000033900,EL759116.1,100.000,46,0,0,1,46,65,202,1.17e-27,95.1,100.00,0,2
TsM_000033900,EL762226.1,100.000,46,0,0,1,46,259,122,1.17e-27,94.7,100.00,0,-3
TsM_000033900,EL751826.1,100.000,46,0,0,1,46,259,122,1.17e-27,94.7,100.00,0,-3
TsM_000033900,EL762576.1,100.000,46,0,0,1,46,59,196,1.17e-27,94.7,100.00,0,2
TsM_000033900,EL763327.1,100.000,46,0,0,1,46,270,133,1.18e-27,95.1,100.00,0,-1
TsM_000033900,EL754478.1,100.000,46,0,0,1,46,57,194,1.19e-27,94.7,100.00,0,3
TsM_000033900,EL754128.1,100.000,46,0,0,1,46,258,121,1.20e-27,94.7,100.00,0,-2
TsM_000033900,EL758525.1,100.000,46,0,0,1,46,77,214,1.24e-27,95.1,100.00,0,2
TsM_000033900,EL757770.1,100.000,46,0,0,1,46,260,123,1.25e-27,94.7,100.00,0,-1
TsM_000033900,EL757208.1,100.000,46,0,0,1,46,53,190,1.26e-27,94.7,100.00,0,2
TsM_000033900,EL749541.1,100.000,46,0,0,1,46,57,194,1.27e-27,94.7,100.00,0,3
TsM_000033900,EL754220.1,100.000,46,0,0,1,46,64,201,1.27e-27,95.1,100.00,0,1
TsM_000033900,EL757405.1,100.000,46,0,0,1,46,64,201,1.28e-27,94.7,100.00,0,1
TsM_000033900,EL754641.1,100.000,46,0,0,1,46,64,201,1.28e-27,94.7,100.00,0,1
TsM_000033900,EL762070.1,100.000,46,0,0,1,46,66,203,1.32e-27,94.7,100.00,0,3
TsM_000033900,EL761339.1,100.000,46,0,0,1,46,265,128,1.33e-27,94.7,100.00,0,-2
TsM_000033900,EL761372.1,100.000,46,0,0,1,46,268,131,1.36e-27,94.7,100.00,0,-2
TsM_000033900,EL759976.1,100.000,46,0,0,1,46,57,194,1.40e-27,94.7,100.00,0,3
TsM_000033900,EL759888.1,100.000,46,0,0,1,46,56,193,1.40e-27,94.7,100.00,0,2
TsM_000033900,EL754906.1,100.000,46,0,0,1,46,54,191,1.53e-27,94.7,100.00,0,3
TsM_000033900,EL756815.1,100.000,46,0,0,1,46,58,195,1.54e-27,94.7,100.00,0,1
TsM_000033900,EL755065.1,100.000,46,0,0,1,46,62,199,1.59e-27,94.7,100.00,0,2
TsM_000033900,GT227063.1,100.000,46,0,0,1,46,90,227,1.65e-27,95.1,100.00,0,3
TsM_000033900,EL760966.1,100.000,46,0,0,1,46,232,95,1.66e-27,94.4,100.00,0,-2
TsM_000033900,EL758014.1,100.000,46,0,0,1,46,53,190,1.85e-27,94.4,100.00,0,2
TsM_000033900,EL761211.1,100.000,46,0,0,1,46,233,96,1.86e-27,94.4,100.00,0,-2
TsM_000033900,EL755005.1,100.000,46,0,0,1,46,57,194,2.06e-27,94.4,100.00,0,3
TsM_000033900,EL750852.1,97.826,46,1,0,1,46,58,195,2.08e-27,94.4,100.00,0,1
TsM_000033900,EL762132.1,97.826,46,1,0,1,46,171,34,3.07e-27,93.2,97.83,0,-2
TsM_000033900,EL759677.1,97.826,46,1,0,1,46,44,181,3.30e-27,93.6,100.00,0,2
TsM_000033900,EL762312.1,97.826,46,1,0,1,46,262,125,3.72e-27,93.6,97.83,0,-2
TsM_000033900,EL750405.1,100.000,45,0,0,2,46,78,212,5.58e-27,93.6,100.00,0,3
TsM_000033900,EL760717.1,97.826,46,1,0,1,46,54,191,9.07e-27,92.8,97.83,0,3
TsM_000033900,EL759049.1,97.826,46,1,0,1,46,260,123,1.55e-26,92.0,97.83,0,-2
TsM_000033900,EL761910.1,95.652,46,2,0,1,46,171,34,1.63e-26,91.3,97.83,0,-2
TsM_000033900,EL762254.1,100.000,44,0,0,3,46,258,127,1.95e-26,91.3,100.00,0,-2
TsM_000033900,EL763256.1,95.652,46,2,0,1,46,266,129,3.19e-26,91.3,95.65,0,-1
TsM_000033900,EL762391.1,95.652,46,2,0,1,46,9,146,5.41e-26,90.1,97.83,0,3
TsM_000033900,EL758738.1,100.000,43,0,0,4,46,3,131,6.56e-26,90.1,100.00,0,3
TsM_000033900,EL760933.1,95.556,45,2,0,2,46,3,137,1.09e-25,89.4,97.78,0,3
TsM_000033900,EL762302.1,97.727,44,1,0,3,46,211,80,1.67e-25,88.6,97.73,0,-1
TsM_000033900,EL753165.1,89.130,46,5,0,1,46,259,122,2.85e-25,89.0,93.48,0,-2
TsM_000033900,EL753400.1,89.130,46,5,0,1,46,57,194,3.25e-25,88.6,93.48,0,3
TsM_000033900,EL756479.1,97.674,43,1,0,4,46,23,151,7.20e-25,87.4,97.67,0,2
TsM_000033900,EL754807.1,86.667,45,6,0,3,47,135,269,1.64e-23,85.5,93.33,0,3
TsM_000033900,EL760114.1,86.667,45,6,0,3,47,139,273,1.68e-23,85.5,93.33,0,1
TsM_000033900,EL763231.1,100.000,40,0,0,7,46,3,122,4.66e-23,82.8,100.00,0,3
TsM_000033900,EL750450.1,86.047,43,6,0,4,46,73,201,3.44e-22,81.3,90.70,0,1
TsM_000033900,EL756055.1,82.609,46,8,0,1,46,261,124,3.75e-22,80.9,86.96,0,-2
TsM_000034100,EL744072.1,100.000,160,0,0,19,178,12,491,5.78e-103,293,100.00,0,3
TsM_000034100,EL758273.1,35.000,160,100,3,15,172,80,553,3.73e-15,70.1,52.50,0,2
TsM_000034100,JZ066446.1,35.897,156,96,3,19,172,24,485,6.17e-15,69.7,53.21,0,3
TsM_000034100,JZ038382.1,35.897,156,96,3,19,172,112,573,6.17e-15,69.7,53.21,0,1
